timestamp,apartment_id,room,window_open,presence,temperature,humidity,co2,pm25,co,tvoc,temp_ext,humidity_ext
2025-12-27T10:20:00,APT_102,cuisine,True,True,13.5,65.5,,38.0,0.71,351.4,9.4,58.2
2025-12-27T10:20:00,APT_102,salon,False,False,14.4,53.0,409.0,33.12,0.71,198.86,9.4,58.2
2025-12-27T10:20:00,APT_102,sdb,False,True,14.3,68.3,,31.81,0.79,332.92,9.4,58.2
2025-12-27T10:30:00,APT_102,chambre,True,True,13.4,56.9,,28.35,0.59,173.16,9.5,56.9
2025-12-27T10:30:00,APT_102,cuisine,True,True,13.4,64.8,,36.28,0.75,321.85,9.5,56.9
2025-12-27T10:30:00,APT_102,salon,True,True,14.1,53.7,400,31.34,0.71,617.67,9.5,56.9
2025-12-27T10:30:00,APT_102,sdb,False,False,14.4,68.5,,30.83,0.77,333.6,9.5,56.9
2025-12-27T10:40:00,APT_102,chambre,True,True,13.3,56.5,,27.7,0.55,166.0,9.6,58.8
2025-12-27T10:40:00,APT_102,cuisine,False,False,13.7,63.4,,35.26,0.75,325.19,9.6,58.8
2025-12-27T10:40:00,APT_102,salon,True,True,13.9,54.8,400,29.59,0.61,544.88,9.6,58.8
2025-12-27T10:40:00,APT_102,sdb,True,True,14.1,66.3,,30.69,0.79,304.04,9.6,58.8
2025-12-27T10:50:00,APT_102,chambre,False,False,13.6,56.2,,27.0,0.55,175.43,9.8,58.5
2025-12-27T10:50:00,APT_102,cuisine,False,False,14.0,63.6,,34.14,0.75,331.25,9.8,58.5
2025-12-27T10:50:00,APT_102,salon,False,False,14.1,54.2,400.0,28.75,0.61,547.54,9.8,58.5
2025-12-27T10:50:00,APT_102,sdb,True,True,14.0,65.9,,31.9,0.75,272.86,9.8,58.5
2025-12-27T11:00:00,APT_102,chambre,False,True,14.1,56.2,,26.95,0.57,184.43,10.2,57.0
2025-12-27T11:00:00,APT_102,cuisine,False,True,14.6,63.0,,34.71,0.75,333.99,10.2,57.0
2025-12-27T11:00:00,APT_102,salon,False,True,14.6,53.2,410.0,29.14,0.62,547.52,10.2,57.0
2025-12-27T11:00:00,APT_102,sdb,True,True,13.9,64.5,,32.22,0.66,246.5,10.2,57.0
2025-12-27T11:10:00,APT_102,chambre,False,True,14.6,55.5,,27.53,0.59,193.63,10.2,56.2
2025-12-27T11:10:00,APT_102,cuisine,False,True,15.1,63.2,,35.1,0.76,338.69,10.2,56.2
2025-12-27T11:10:00,APT_102,salon,False,True,15.1,52.8,418.0,29.0,0.64,550.65,10.2,56.2
2025-12-27T11:10:00,APT_102,sdb,True,True,13.8,64.2,,31.71,0.55,232.21,10.2,56.2
2025-12-27T11:20:00,APT_102,chambre,False,True,15.0,55.4,,28.75,0.6,195.43,10.3,57.7
2025-12-27T11:20:00,APT_102,cuisine,False,True,15.6,62.7,,35.74,0.77,347.58,10.3,57.7
2025-12-27T11:20:00,APT_102,salon,False,False,15.1,52.1,418.0,28.25,0.66,546.64,10.3,57.7
2025-12-27T11:20:00,APT_102,sdb,True,True,13.7,63.4,,32.22,0.51,217.17,10.3,57.7
2025-12-27T11:30:00,APT_102,chambre,False,True,15.5,54.4,,29.76,0.61,205.6,10.5,54.1
2025-12-27T11:30:00,APT_102,cuisine,False,True,15.9,61.6,,36.21,0.77,348.88,10.5,54.1
2025-12-27T11:30:00,APT_102,salon,False,True,15.4,51.6,424.0,28.98,0.67,548.3,10.5,54.1
2025-12-27T11:30:00,APT_102,sdb,True,True,13.8,62.7,,31.24,0.6,200.97,10.5,54.1
2025-12-27T11:40:00,APT_102,chambre,False,False,15.5,54.4,,29.03,0.63,211.09,10.4,55.1
2025-12-27T11:40:00,APT_102,cuisine,False,True,16.3,60.6,,36.92,0.76,353.11,10.4,55.1
2025-12-27T11:40:00,APT_102,salon,False,True,15.9,51.2,434.0,29.12,0.68,550.34,10.4,55.1
2025-12-27T11:40:00,APT_102,sdb,False,True,14.3,63.0,,31.37,0.61,210.75,10.4,55.1
2025-12-27T11:50:00,APT_102,chambre,False,True,16.0,55.1,,29.01,0.62,221.39,10.6,55.7
2025-12-27T11:50:00,APT_102,cuisine,False,False,16.3,60.4,,35.85,0.74,356.45,10.6,55.7
2025-12-27T11:50:00,APT_102,salon,False,False,15.9,50.8,434.0,28.41,0.67,547.71,10.6,55.7
2025-12-27T11:50:00,APT_102,sdb,False,False,14.5,62.8,,30.54,0.63,219.79,10.6,55.7
2025-12-27T12:00:00,APT_102,chambre,False,True,16.2,55.8,,29.98,0.62,225.58,11.2,53.8
2025-12-27T12:00:00,APT_102,cuisine,False,True,16.6,62.9,,52.45,1.41,591.48,11.2,53.8
2025-12-27T12:00:00,APT_102,salon,False,True,16.2,50.8,459.0,28.63,0.68,551.52,11.2,53.8
2025-12-27T12:00:00,APT_102,sdb,False,True,15.0,62.7,,30.26,0.64,228.96,11.2,53.8
2025-12-27T12:10:00,APT_102,chambre,False,True,16.4,56.5,,30.98,0.62,231.58,11.3,53.0
2025-12-27T12:10:00,APT_102,cuisine,False,False,16.5,62.8,,50.58,1.37,587.94,11.3,53.0
2025-12-27T12:10:00,APT_102,salon,False,True,16.4,50.3,481.0,29.17,0.67,548.95,11.3,53.0
2025-12-27T12:10:00,APT_102,sdb,False,True,15.4,63.1,,30.87,0.62,237.5,11.3,53.0
2025-12-27T12:20:00,APT_102,chambre,False,True,16.6,55.4,,30.78,0.64,234.64,11.1,55.2
2025-12-27T12:20:00,APT_102,cuisine,False,True,16.8,65.4,,61.24,1.84,758.83,11.1,55.2
2025-12-27T12:20:00,APT_102,salon,False,True,16.5,49.4,507.0,29.84,0.68,547.54,11.1,55.2
2025-12-27T12:20:00,APT_102,sdb,False,True,15.7,63.7,,31.33,0.61,243.76,11.1,55.2
2025-12-27T12:30:00,APT_102,chambre,False,True,16.9,55.2,,30.85,0.65,235.74,11.4,54.3
2025-12-27T12:30:00,APT_102,cuisine,False,False,16.6,64.8,,59.08,1.78,754.99,11.4,54.3
2025-12-27T12:30:00,APT_102,salon,False,True,16.6,48.6,526.0,30.84,0.69,551.15,11.4,54.3
2025-12-27T12:30:00,APT_102,sdb,False,True,16.0,63.0,,31.53,0.62,246.51,11.4,54.3
2025-12-27T12:40:00,APT_102,chambre,False,True,17.2,55.1,,31.81,0.65,237.92,11.2,54.0
2025-12-27T12:40:00,APT_102,cuisine,False,True,16.7,67.8,,76.86,2.56,943.85,11.2,54.0
2025-12-27T12:40:00,APT_102,salon,False,True,16.7,49.0,550.0,31.92,0.69,553.1,11.2,54.0
2025-12-27T12:40:00,APT_102,sdb,False,True,16.2,62.7,,31.92,0.63,252.08,11.2,54.0
2025-12-27T12:50:00,APT_102,chambre,False,True,17.3,54.7,,32.58,0.67,248.36,11.2,53.2
2025-12-27T12:50:00,APT_102,cuisine,False,True,17.0,70.6,,87.6,3.8,1048.9,11.2,53.2
2025-12-27T12:50:00,APT_102,salon,False,True,16.8,49.3,578.0,31.55,0.68,557.22,11.2,53.2
2025-12-27T12:50:00,APT_102,sdb,False,True,16.5,63.2,,32.43,0.65,254.71,11.2,53.2
2025-12-27T13:00:00,APT_102,chambre,False,True,17.5,54.4,,32.02,0.68,256.2,12.1,54.1
2025-12-27T13:00:00,APT_102,cuisine,False,False,16.9,69.4,,84.16,3.64,1035.29,12.1,54.1
2025-12-27T13:00:00,APT_102,salon,False,True,17.0,48.4,600.0,31.79,0.68,556.64,12.1,54.1
2025-12-27T13:00:00,APT_102,sdb,False,True,16.8,63.3,,32.79,0.65,264.15,12.1,54.1
2025-12-27T13:10:00,APT_102,chambre,False,True,17.7,53.7,,32.69,0.68,266.2,12.1,52.0
2025-12-27T13:10:00,APT_102,cuisine,False,True,17.2,71.4,,91.31,4.76,1148.45,12.1,52.0
2025-12-27T13:10:00,APT_102,salon,False,False,16.9,48.0,596.0,30.94,0.67,556.02,12.1,52.0
2025-12-27T13:10:00,APT_102,sdb,False,False,16.8,62.7,,31.92,0.64,267.69,12.1,52.0
2025-12-27T13:20:00,APT_102,chambre,False,False,17.5,53.6,,31.72,0.69,271.96,12.1,53.4
2025-12-27T13:20:00,APT_102,cuisine,False,True,17.4,73.5,,98.95,5.41,1321.2,12.1,53.4
2025-12-27T13:20:00,APT_102,salon,False,True,17.1,48.5,618.0,31.71,0.67,552.41,12.1,53.4
2025-12-27T13:20:00,APT_102,sdb,False,True,16.9,62.1,,32.3,0.62,271.65,12.1,53.4
2025-12-27T13:30:00,APT_102,chambre,False,True,17.7,53.6,,32.58,0.68,277.2,12.4,52.1
2025-12-27T13:30:00,APT_102,cuisine,False,False,17.2,72.0,,95.02,5.16,1305.46,12.4,52.1
2025-12-27T13:30:00,APT_102,salon,False,True,17.2,49.2,636.0,31.48,0.66,549.78,12.4,52.1
2025-12-27T13:30:00,APT_102,sdb,False,True,17.1,60.9,,32.63,0.61,276.01,12.4,52.1
2025-12-27T13:40:00,APT_102,chambre,False,True,17.8,53.8,,32.28,0.68,284.83,12.1,53.3
2025-12-27T13:40:00,APT_102,cuisine,False,True,17.4,74.2,,114.98,5.53,1434.59,12.1,53.3
2025-12-27T13:40:00,APT_102,salon,False,True,17.4,48.9,654.0,32.37,0.65,552.21,12.1,53.3
2025-12-27T13:40:00,APT_102,sdb,False,True,17.2,61.4,,32.11,0.63,282.36,12.1,53.3
2025-12-27T13:50:00,APT_102,chambre,False,True,17.8,53.6,,33.13,0.67,291.61,12.1,52.3
2025-12-27T13:50:00,APT_102,cuisine,False,True,17.6,76.2,,126.49,6.02,1572.8,12.1,52.3
2025-12-27T13:50:00,APT_102,salon,False,True,17.5,49.6,668.0,32.59,0.66,554.48,12.1,52.3
2025-12-27T13:50:00,APT_102,sdb,False,True,17.3,60.8,,32.2,0.64,291.96,12.1,52.3
2025-12-27T14:00:00,APT_102,chambre,False,True,18.0,52.7,,33.73,0.66,298.83,13.0,49.3
2025-12-27T14:00:00,APT_102,cuisine,False,False,17.5,75.5,,121.13,5.74,1553.76,13.0,49.3
2025-12-27T14:00:00,APT_102,salon,False,True,17.6,50.5,673.0,32.29,0.67,557.89,13.0,49.3
2025-12-27T14:00:00,APT_102,sdb,False,True,17.4,60.9,,32.47,0.63,299.72,13.0,49.3
2025-12-27T14:10:00,APT_102,chambre,False,True,18.2,53.6,,33.88,0.66,302.89,13.0,52.9
2025-12-27T14:10:00,APT_102,cuisine,False,True,17.7,75.0,,117.53,5.48,1531.0,13.0,52.9
2025-12-27T14:10:00,APT_102,salon,False,True,17.8,51.1,676.0,31.71,0.66,553.85,13.0,52.9
2025-12-27T14:10:00,APT_102,sdb,False,False,17.2,61.4,,31.44,0.64,301.82,13.0,52.9
2025-12-27T14:20:00,APT_102,chambre,False,True,18.3,54.3,,33.51,0.65,309.56,12.9,49.4
2025-12-27T14:20:00,APT_102,cuisine,False,True,17.8,73.3,,113.88,5.24,1508.34,12.9,49.4
2025-12-27T14:20:00,APT_102,salon,False,True,17.9,51.3,682.0,32.5,0.67,551.95,12.9,49.4
2025-12-27T14:20:00,APT_102,sdb,False,True,17.5,61.0,,31.92,0.65,307.08,12.9,49.4
2025-12-27T14:30:00,APT_102,chambre,False,True,18.4,54.9,,33.23,0.67,312.46,13.0,50.4
2025-12-27T14:30:00,APT_102,cuisine,False,True,17.8,71.7,,109.99,5.0,1490.79,13.0,50.4
2025-12-27T14:30:00,APT_102,salon,False,True,18.1,51.8,688.0,32.8,0.67,553.3,13.0,50.4
2025-12-27T14:30:00,APT_102,sdb,False,True,17.7,60.3,,31.67,0.65,310.55,13.0,50.4
2025-12-27T14:40:00,APT_102,chambre,False,False,18.2,54.6,,32.11,0.65,314.22,13.0,51.8
2025-12-27T14:40:00,APT_102,cuisine,False,True,17.8,71.9,,106.59,4.77,1473.25,13.0,51.8
2025-12-27T14:40:00,APT_102,salon,False,True,18.3,52.7,693.0,33.24,0.67,548.82,13.0,51.8
2025-12-27T14:40:00,APT_102,sdb,False,True,17.9,59.1,,31.23,0.64,311.05,13.0,51.8
2025-12-27T14:50:00,APT_102,chambre,False,False,18.0,54.1,,31.03,0.64,318.32,13.4,48.9
2025-12-27T14:50:00,APT_102,cuisine,False,True,17.9,70.7,,104.11,4.56,1453.11,13.4,48.9
2025-12-27T14:50:00,APT_102,salon,False,False,18.0,53.1,688.0,31.99,0.68,550.54,13.4,48.9
2025-12-27T14:50:00,APT_102,sdb,False,True,18.0,58.8,,30.99,0.64,312.51,13.4,48.9
2025-12-27T15:00:00,APT_102,chambre,False,True,18.2,54.1,,30.61,0.63,325.65,13.8,49.9
2025-12-27T15:00:00,APT_102,cuisine,False,True,18.0,69.4,,101.49,4.37,1434.26,13.8,49.9
2025-12-27T15:00:00,APT_102,salon,False,True,18.1,52.7,692.0,32.69,0.68,554.86,13.8,49.9
2025-12-27T15:00:00,APT_102,sdb,False,True,18.0,57.8,,31.86,0.65,318.6,13.8,49.9
2025-12-27T15:10:00,APT_102,chambre,False,True,18.2,53.5,,30.5,0.63,328.57,13.7,49.3
2025-12-27T15:10:00,APT_102,cuisine,False,False,17.8,69.1,,97.2,4.18,1417.77,13.7,49.3
2025-12-27T15:10:00,APT_102,salon,False,True,18.1,53.5,697.0,33.41,0.66,555.28,13.7,49.3
2025-12-27T15:10:00,APT_102,sdb,False,True,18.1,56.6,,32.03,0.66,317.92,13.7,49.3
2025-12-27T15:20:00,APT_102,chambre,False,True,18.2,52.4,,31.04,0.63,330.34,13.7,49.0
2025-12-27T15:20:00,APT_102,cuisine,False,True,18.0,67.8,,94.88,4.0,1400.04,13.7,49.0
2025-12-27T15:20:00,APT_102,salon,False,True,18.2,54.2,699.0,33.57,0.66,556.37,13.7,49.0
2025-12-27T15:20:00,APT_102,sdb,False,True,18.1,55.8,,32.06,0.64,322.01,13.7,49.0
2025-12-27T15:30:00,APT_102,chambre,False,True,18.2,51.9,,31.82,0.64,330.35,14.2,49.5
2025-12-27T15:30:00,APT_102,cuisine,False,True,18.2,68.2,,92.73,3.82,1384.38,14.2,49.5
2025-12-27T15:30:00,APT_102,salon,False,False,18.0,54.9,693.0,32.36,0.66,553.05,14.2,49.5
2025-12-27T15:30:00,APT_102,sdb,False,True,18.2,55.5,,32.12,0.66,330.73,14.2,49.5
2025-12-27T15:40:00,APT_102,chambre,False,True,18.3,52.7,,32.09,0.65,336.58,13.7,50.1
2025-12-27T15:40:00,APT_102,cuisine,False,False,18.0,68.4,,88.93,3.68,1373.02,13.7,50.1
2025-12-27T15:40:00,APT_102,salon,False,True,18.1,55.2,693.0,32.62,0.67,553.97,13.7,50.1
2025-12-27T15:40:00,APT_102,sdb,False,True,18.3,54.9,,32.5,0.65,336.55,13.7,50.1
2025-12-27T15:50:00,APT_102,chambre,False,False,18.1,52.6,,31.12,0.66,342.69,13.9,51.3
2025-12-27T15:50:00,APT_102,cuisine,False,True,18.1,67.8,,87.06,3.51,1360.11,13.9,51.3
2025-12-27T15:50:00,APT_102,salon,False,False,17.8,54.4,688.0,31.51,0.68,551.48,13.9,51.3
2025-12-27T15:50:00,APT_102,sdb,False,True,18.4,55.1,,32.97,0.64,344.11,13.9,51.3
2025-12-27T16:00:00,APT_102,chambre,False,True,18.2,53.4,,31.6,0.66,344.94,13.2,52.3
2025-12-27T16:00:00,APT_102,cuisine,False,True,18.2,66.5,,85.0,3.37,1344.48,13.2,52.3
2025-12-27T16:00:00,APT_102,salon,False,True,17.9,53.9,691.0,31.91,0.68,551.04,13.2,52.3
2025-12-27T16:00:00,APT_102,sdb,False,False,18.1,55.7,,31.96,0.63,345.23,13.2,52.3
2025-12-27T16:10:00,APT_102,chambre,False,True,18.3,52.7,,31.76,0.65,349.66,13.5,51.3
2025-12-27T16:10:00,APT_102,cuisine,False,True,18.3,65.7,,82.19,3.23,1331.96,13.5,51.3
2025-12-27T16:10:00,APT_102,salon,False,True,18.0,53.3,694.0,32.35,0.69,546.33,13.5,51.3
2025-12-27T16:10:00,APT_102,sdb,False,True,18.3,55.5,,32.02,0.65,352.69,13.5,51.3
2025-12-27T16:20:00,APT_102,chambre,False,True,18.3,52.9,,31.68,0.65,352.99,13.6,51.3
2025-12-27T16:20:00,APT_102,cuisine,False,True,18.4,64.4,,79.55,3.12,1314.52,13.6,51.3
2025-12-27T16:20:00,APT_102,salon,False,True,18.2,53.1,694.0,32.1,0.68,544.97,13.6,51.3
2025-12-27T16:20:00,APT_102,sdb,False,False,18.1,56.1,,30.86,0.64,354.71,13.6,51.3
2025-12-27T16:30:00,APT_102,chambre,False,True,18.3,52.9,,31.2,0.66,358.7,13.4,49.0
2025-12-27T16:30:00,APT_102,cuisine,False,True,18.6,64.7,,76.94,2.99,1294.99,13.4,49.0
2025-12-27T16:30:00,APT_102,salon,False,True,18.4,53.7,700.0,31.76,0.69,541.47,13.4,49.0
2025-12-27T16:30:00,APT_102,sdb,False,True,18.1,55.1,,30.76,0.63,362.81,13.4,49.0
2025-12-27T16:40:00,APT_102,chambre,False,True,18.4,52.8,,31.63,0.67,358.13,13.4,49.2
2025-12-27T16:40:00,APT_102,cuisine,False,True,18.6,65.0,,74.71,2.87,1278.86,13.4,49.2
2025-12-27T16:40:00,APT_102,salon,False,True,18.5,53.2,706.0,31.87,0.7,538.26,13.4,49.2
2025-12-27T16:40:00,APT_102,sdb,False,True,18.1,55.0,,30.85,0.63,370.7,13.4,49.2
2025-12-27T16:50:00,APT_102,chambre,False,True,18.6,53.0,,31.33,0.68,357.58,13.2,50.1
2025-12-27T16:50:00,APT_102,cuisine,False,True,18.7,63.9,,72.91,2.76,1267.42,13.2,50.1
2025-12-27T16:50:00,APT_102,salon,False,True,18.5,52.4,711.0,32.71,0.69,541.22,13.2,50.1
2025-12-27T16:50:00,APT_102,sdb,False,True,18.2,54.0,,31.54,0.64,378.96,13.2,50.1
2025-12-27T17:00:00,APT_102,chambre,False,True,18.5,52.6,,31.52,0.67,360.64,12.5,53.4
2025-12-27T17:00:00,APT_102,cuisine,False,True,18.7,62.7,,71.5,2.66,1249.52,12.5,53.4
2025-12-27T17:00:00,APT_102,salon,False,True,18.6,51.4,713.0,32.41,0.67,538.98,12.5,53.4
2025-12-27T17:00:00,APT_102,sdb,False,True,18.3,53.4,,31.84,0.62,385.0,12.5,53.4
2025-12-27T17:10:00,APT_102,chambre,False,True,18.5,52.2,,31.55,0.67,367.9,12.7,49.8
2025-12-27T17:10:00,APT_102,cuisine,False,True,18.6,62.0,,70.35,2.54,1236.67,12.7,49.8
2025-12-27T17:10:00,APT_102,salon,False,True,18.7,51.1,716.0,32.07,0.66,544.41,12.7,49.8
2025-12-27T17:10:00,APT_102,sdb,False,True,18.4,53.6,,32.44,0.63,391.72,12.7,49.8
2025-12-27T17:20:00,APT_102,chambre,False,True,18.6,51.5,,31.82,0.65,375.52,12.5,53.5
2025-12-27T17:20:00,APT_102,cuisine,False,True,18.7,62.2,,68.38,2.43,1221.92,12.5,53.5
2025-12-27T17:20:00,APT_102,salon,False,True,18.7,51.9,721.0,32.13,0.67,540.19,12.5,53.5
2025-12-27T17:20:00,APT_102,sdb,False,True,18.4,53.8,,33.28,0.62,400.1,12.5,53.5
2025-12-27T17:30:00,APT_102,chambre,False,True,18.6,51.7,,32.03,0.63,383.03,12.7,52.8
2025-12-27T17:30:00,APT_102,cuisine,False,True,18.7,61.6,,67.55,2.35,1209.4,12.7,52.8
2025-12-27T17:30:00,APT_102,salon,False,True,18.8,51.2,723.0,32.72,0.67,539.14,12.7,52.8
2025-12-27T17:30:00,APT_102,sdb,False,True,18.4,53.0,,33.48,0.64,402.82,12.7,52.8
2025-12-27T17:40:00,APT_102,chambre,False,True,18.6,52.2,,32.38,0.62,386.22,12.6,52.8
2025-12-27T17:40:00,APT_102,cuisine,False,True,18.7,61.0,,66.87,2.26,1197.9,12.6,52.8
2025-12-27T17:40:00,APT_102,salon,False,True,18.9,50.4,726.0,33.55,0.68,535.65,12.6,52.8
2025-12-27T17:40:00,APT_102,sdb,False,True,18.5,53.6,,33.14,0.65,402.13,12.6,52.8
2025-12-27T17:50:00,APT_102,chambre,False,True,18.6,51.6,,32.92,0.64,385.63,12.9,50.8
2025-12-27T17:50:00,APT_102,cuisine,False,True,18.8,61.2,,66.14,2.18,1186.45,12.9,50.8
2025-12-27T17:50:00,APT_102,salon,False,True,18.9,50.5,726.0,33.46,0.67,535.06,12.9,50.8
2025-12-27T17:50:00,APT_102,sdb,False,True,18.5,53.6,,32.73,0.64,409.56,12.9,50.8
2025-12-27T18:00:00,APT_102,chambre,False,True,18.7,50.6,,33.52,0.65,386.67,12.0,53.5
2025-12-27T18:00:00,APT_102,cuisine,False,True,18.9,60.9,,64.91,2.09,1175.48,12.0,53.5
2025-12-27T18:00:00,APT_102,salon,False,True,19.0,49.8,731.0,34.33,0.69,537.96,12.0,53.5
2025-12-27T18:00:00,APT_102,sdb,False,True,18.4,52.7,,32.63,0.65,407.87,12.0,53.5
2025-12-27T18:10:00,APT_102,chambre,False,True,18.8,49.8,,34.75,0.65,385.91,12.3,52.6
2025-12-27T18:10:00,APT_102,cuisine,False,True,18.9,60.4,,64.37,2.04,1160.97,12.3,52.6
2025-12-27T18:10:00,APT_102,salon,False,True,19.0,49.8,733.0,35.08,0.67,533.45,12.3,52.6
2025-12-27T18:10:00,APT_102,sdb,False,True,18.5,52.5,,32.93,0.64,407.84,12.3,52.6
2025-12-27T18:20:00,APT_102,chambre,False,True,18.9,49.5,,35.1,0.66,392.37,11.9,53.1
2025-12-27T18:20:00,APT_102,cuisine,False,True,19.0,60.4,,63.74,1.97,1148.46,11.9,53.1
2025-12-27T18:20:00,APT_102,salon,False,True,19.0,49.1,738.0,34.9,0.68,531.53,11.9,53.1
2025-12-27T18:20:00,APT_102,sdb,False,True,18.6,52.9,,33.83,0.64,409.04,11.9,53.1
2025-12-27T18:30:00,APT_102,chambre,False,True,19.0,49.5,,35.78,0.66,396.56,12.1,51.0
2025-12-27T18:30:00,APT_102,cuisine,False,True,19.0,59.3,,62.81,1.92,1139.21,12.1,51.0
2025-12-27T18:30:00,APT_102,salon,False,True,18.9,49.0,739.0,35.03,0.69,528.3,12.1,51.0
2025-12-27T18:30:00,APT_102,sdb,False,True,18.5,53.7,,34.77,0.65,411.1,12.1,51.0
2025-12-27T18:40:00,APT_102,chambre,False,True,19.0,48.6,,36.07,0.65,399.68,11.9,53.8
2025-12-27T18:40:00,APT_102,cuisine,False,True,19.0,59.7,,62.74,1.84,1123.95,11.9,53.8
2025-12-27T18:40:00,APT_102,salon,False,True,18.9,49.1,739.0,35.49,0.7,528.78,11.9,53.8
2025-12-27T18:40:00,APT_102,sdb,False,True,18.5,53.8,,35.87,0.66,413.14,11.9,53.8
2025-12-27T18:50:00,APT_102,chambre,False,True,18.9,48.6,,36.3,0.65,406.46,12.0,51.6
2025-12-27T18:50:00,APT_102,cuisine,False,True,19.0,59.3,,61.54,1.8,1112.91,12.0,51.6
2025-12-27T18:50:00,APT_102,salon,False,True,18.9,49.5,744.0,36.16,0.69,529.44,12.0,51.6
2025-12-27T18:50:00,APT_102,sdb,False,True,18.5,52.8,,35.94,0.66,419.98,12.0,51.6
2025-12-27T19:00:00,APT_102,chambre,False,True,18.9,48.9,,35.85,0.66,413.71,11.2,54.3
2025-12-27T19:00:00,APT_102,cuisine,False,True,19.0,63.0,,90.43,2.5,1431.0,11.2,54.3
2025-12-27T19:00:00,APT_102,salon,False,True,18.9,49.9,771.0,36.93,0.67,529.27,11.2,54.3
2025-12-27T19:00:00,APT_102,sdb,False,True,18.5,57.9,,36.11,0.67,423.11,11.2,54.3
2025-12-27T19:10:00,APT_102,chambre,False,True,18.9,48.6,,36.38,0.66,420.04,11.8,54.7
2025-12-27T19:10:00,APT_102,cuisine,False,True,18.9,67.9,,136.06,3.59,1743.12,11.8,54.7
2025-12-27T19:10:00,APT_102,salon,False,True,18.9,50.4,788.0,37.57,0.68,527.4,11.8,54.7
2025-12-27T19:10:00,APT_102,sdb,False,True,18.5,61.4,,36.52,0.66,428.92,11.8,54.7
2025-12-27T19:20:00,APT_102,chambre,False,True,19.0,47.8,,36.36,0.66,421.72,11.8,55.3
2025-12-27T19:20:00,APT_102,cuisine,False,True,18.9,72.2,,145.81,4.2,1974.3,11.8,55.3
2025-12-27T19:20:00,APT_102,salon,False,True,19.0,51.4,808.0,38.24,0.69,525.73,11.8,55.3
2025-12-27T19:20:00,APT_102,sdb,False,True,18.5,65.2,,37.46,0.66,432.86,11.8,55.3
2025-12-27T19:30:00,APT_102,chambre,False,True,19.0,48.0,,36.41,0.67,422.06,11.5,54.7
2025-12-27T19:30:00,APT_102,cuisine,False,True,19.0,74.5,,182.35,5.94,2221.94,11.5,54.7
2025-12-27T19:30:00,APT_102,salon,False,True,19.0,50.4,826.0,37.97,0.67,529.69,11.5,54.7
2025-12-27T19:30:00,APT_102,sdb,False,True,18.6,70.2,,37.89,0.66,438.52,11.5,54.7
2025-12-27T19:40:00,APT_102,chambre,False,True,18.9,47.2,,37.37,0.67,429.54,11.6,52.4
2025-12-27T19:40:00,APT_102,cuisine,False,True,18.9,77.4,,222.18,7.77,2368.14,11.6,52.4
2025-12-27T19:40:00,APT_102,salon,False,True,18.9,51.2,841.0,38.93,0.68,530.1,11.6,52.4
2025-12-27T19:40:00,APT_102,sdb,False,True,18.6,73.3,,37.9,0.67,442.67,11.6,52.4
2025-12-27T19:50:00,APT_102,chambre,False,True,18.9,46.9,,37.96,0.68,427.5,11.8,53.6
2025-12-27T19:50:00,APT_102,cuisine,False,True,19.0,78.9,,253.39,9.0,2584.25,11.8,53.6
2025-12-27T19:50:00,APT_102,salon,False,True,18.9,51.4,859.0,39.78,0.69,533.08,11.8,53.6
2025-12-27T19:50:00,APT_102,sdb,False,True,18.6,77.4,,37.78,0.68,449.42,11.8,53.6
2025-12-27T20:00:00,APT_102,chambre,False,True,18.9,46.2,,38.07,0.68,426.31,11.1,55.1
2025-12-27T20:00:00,APT_102,cuisine,False,True,19.0,80.5,,270.28,9.66,2793.95,11.1,55.1
2025-12-27T20:00:00,APT_102,salon,False,True,18.8,51.7,898.0,40.74,0.7,535.09,11.1,55.1
2025-12-27T20:00:00,APT_102,sdb,False,True,18.6,79.3,,38.68,0.69,447.0,11.1,55.1
2025-12-27T20:10:00,APT_102,chambre,False,True,18.9,45.9,,37.95,0.68,424.49,10.8,56.6
2025-12-27T20:10:00,APT_102,cuisine,False,True,19.0,79.8,,298.24,10.72,2903.74,10.8,56.6
2025-12-27T20:10:00,APT_102,salon,False,True,18.8,50.9,937.0,40.84,0.69,533.42,10.8,56.6
2025-12-27T20:10:00,APT_102,sdb,False,True,18.7,80.8,,38.69,0.7,840.08,10.8,56.6
2025-12-27T20:20:00,APT_102,chambre,False,True,18.8,45.9,,38.54,0.69,424.3,11.2,56.6
2025-12-27T20:20:00,APT_102,cuisine,False,True,19.0,79.5,,319.08,11.95,3048.77,11.2,56.6
2025-12-27T20:20:00,APT_102,salon,False,True,18.8,51.0,977.0,41.41,0.7,538.75,11.2,56.6
2025-12-27T20:20:00,APT_102,sdb,False,True,18.6,80.4,,39.36,0.69,835.76,11.2,56.6
2025-12-27T20:30:00,APT_102,chambre,False,True,18.8,46.5,,39.33,0.69,426.59,10.8,54.4
2025-12-27T20:30:00,APT_102,cuisine,False,True,19.0,80.1,,349.75,13.63,3301.03,10.8,54.4
2025-12-27T20:30:00,APT_102,salon,False,True,18.8,50.3,1015.0,41.3,0.7,538.24,10.8,54.4
2025-12-27T20:30:00,APT_102,sdb,False,True,18.6,80.5,,39.26,0.69,827.69,10.8,54.4
2025-12-27T20:40:00,APT_102,chambre,False,True,18.7,45.7,,39.57,0.68,425.46,10.6,56.3
2025-12-27T20:40:00,APT_102,cuisine,False,True,19.0,79.9,,379.4,15.3,3548.05,10.6,56.3
